id	sentence1	sentence2	label
1306	tienda de autoservicio. La atención es buena, pero la rapidez cero, no te ayudan a sacar las cosas grandes y tienes que pedir ayuda por fuera, por si fuera poco, tienes que buscarlos para que te den la atención. Pero las instalaciones son buenas.	tienda de autoservicio - atención	Negative
790	panadería. Me quedan lejos de mi domicilio pongan una sobre la picacho Ajusco , el pan es riquísimo !	panadería - ubicación	Negative
790	panadería. Me quedan lejos de mi domicilio, pongan una sobre la picacho Ajusco. ¡El pan es riquísimo!	panadería - ubicación	Negative
790	panadería. Me quedan lejos de mi domicilio pongan una sobre la picacho Ajusco , el pan es riquísimo !	panadería - pan	Positive
790	panadería. Me quedan lejos de mi domicilio, pongan una sobre la picacho Ajusco. ¡El pan es riquísimo!	panadería - pan	Positive
319	cine. Buena ubicación, tiene tiendas de todos los gustos, me encanta pasear y ver vitrinas, la feria de comida está muy bien, están los mejores restaurantes, por ejemplo chilys me encanta, italianis, tiene salas de cine , espectacular me encanta este lugar	cine - ubicación	Positive
319	cine. Buena ubicación, tiene tiendas para todos los gustos. Me encanta pasear y ver vitrinas. La feria de comida está muy bien, están los mejores restaurantes, por ejemplo chili's me encanta, italiannis. Tiene salas de cine. Espectacular me encanta este lugar.	cine - ubicación	Positive
319	cine. Buena ubicación, tiene tiendas de todos los gustos, me encanta pasear y ver vitrinas, la feria de comida está muy bien, están los mejores restaurantes, por ejemplo chilys me encanta, italianis, tiene salas de cine , espectacular me encanta este lugar	cine - lugar	Positive
319	cine. Buena ubicación, tiene tiendas para todos los gustos. Me encanta pasear y ver vitrinas. La feria de comida está muy bien, están los mejores restaurantes, por ejemplo chili's me encanta, italiannis. Tiene salas de cine. Espectacular me encanta este lugar.	cine - lugar	Positive
319	cine. Buena ubicación, tiene tiendas de todos los gustos, me encanta pasear y ver vitrinas, la feria de comida está muy bien, están los mejores restaurantes, por ejemplo chilys me encanta, italianis, tiene salas de cine , espectacular me encanta este lugar	cine - plaza	Positive
319	cine. Buena ubicación, tiene tiendas para todos los gustos. Me encanta pasear y ver vitrinas. La feria de comida está muy bien, están los mejores restaurantes, por ejemplo chili's me encanta, italiannis. Tiene salas de cine. Espectacular me encanta este lugar.	cine - plaza	Positive
319	cine. Buena ubicación, tiene tiendas de todos los gustos, me encanta pasear y ver vitrinas, la feria de comida está muy bien, están los mejores restaurantes, por ejemplo chilys me encanta, italianis, tiene salas de cine , espectacular me encanta este lugar	cine - feria de comida	Positive
319	cine. Buena ubicación, tiene tiendas para todos los gustos. Me encanta pasear y ver vitrinas. La feria de comida está muy bien, están los mejores restaurantes, por ejemplo chili's me encanta, italiannis. Tiene salas de cine. Espectacular me encanta este lugar.	cine - feria de comida	Positive
496	cine. limpio, las salas son buenas y los asientos muy comodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulceria. Lo recomiendo mucho	cine - salas	Positive
496	cine. Limpio, las salas son buenas y los asientos muy cómodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulcería. Lo recomiendo mucho.	cine - salas	Positive
496	cine. limpio, las salas son buenas y los asientos muy comodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulceria. Lo recomiendo mucho	cine - servicio cajas	Positive
496	cine. Limpio, las salas son buenas y los asientos muy cómodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulcería. Lo recomiendo mucho.	cine - servicio cajas	Positive
496	cine. limpio, las salas son buenas y los asientos muy comodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulceria. Lo recomiendo mucho	cine - personas	Positive
496	cine. Limpio, las salas son buenas y los asientos muy cómodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulcería. Lo recomiendo mucho.	cine - personas	Positive
496	cine. limpio, las salas son buenas y los asientos muy comodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulceria. Lo recomiendo mucho	cine - servicio dulcería	Positive
496	cine. Limpio, las salas son buenas y los asientos muy cómodos, casi no hay personas aunque sea viernes. Siempre me han dado buen servicio en las cajas y en la dulcería. Lo recomiendo mucho.	cine - servicio dulcería	Positive
902	panadería. La señora Neli Padillo (secretaria) es bastante grosera con el cliente. Hemos llamado para preguntar la disponibilidad de pasteles para 10 personas y no comenta la disponibilidad de 5 sabores de 30. Nos hizo dar una vuelta de hora y media para que esté vacío de producto el establecimiento. Les recomiendo hacer pedido bastante anticipado para que esté a tiempo su pastel. Está rico pero pésima atención al cliente.	panadería - atención cliente	Negative
902	panadería. La señora Neli Padillo (secretaria) es bastante grosera con el cliente. Hemos llamado para preguntar la disponibilidad de pasteles para 10 personas y nos comenta la disponibilidad de 5 sabores de 30. Nos hizo dar una vuelta de hora y media para que esté vacío de producto el establecimiento. Les recomiendo hacer pedido bastante anticipado para que esté a tiempo su pastel. Está rico, pero pésima atención al cliente.	panadería - atención cliente	Negative
902	panadería. La señora Neli Padillo (secretaria) es bastante grosera con el cliente. Hemos llamado para preguntar la disponibilidad de pasteles para 10 personas y no comenta la disponibilidad de 5 sabores de 30. Nos hizo dar una vuelta de hora y media para que esté vacío de producto el establecimiento. Les recomiendo hacer pedido bastante anticipado para que esté a tiempo su pastel. Está rico pero pésima atención al cliente.	panadería - general	Positive
902	panadería. La señora Neli Padillo (secretaria) es bastante grosera con el cliente. Hemos llamado para preguntar la disponibilidad de pasteles para 10 personas y nos comenta la disponibilidad de 5 sabores de 30. Nos hizo dar una vuelta de hora y media para que esté vacío de producto el establecimiento. Les recomiendo hacer pedido bastante anticipado para que esté a tiempo su pastel. Está rico, pero pésima atención al cliente.	panadería - general	Positive
315	cine. No tomé foto, pero el bagui de crispy chicken ufff, una delicia.	cine - bagui	Positive
315	cine. No tomé foto, pero el bagui de crispy chicken uf, una delicia.	cine - bagui	Positive
595	cine. No me gustan los asientos, son muy incómodos y las salas están abajo de un gimnasio. Estás viendo la peli y de repente dejan caer las pesas.	cine - asientos	Negative
595	cine. No me gustan los asientos, son muy incómodos y las salas están abajo de un gimnasio. Estás viendo la peli y de repente dejan caer las pesas.	cine - asientos	Negative
595	cine. No me gustan los asientos, son muy incómodos y las salas están abajo de un gimnasio. Estás viendo la peli y de repente dejan caer las pesas.	cine - salas	Negative
595	cine. No me gustan los asientos, son muy incómodos y las salas están abajo de un gimnasio. Estás viendo la peli y de repente dejan caer las pesas.	cine - salas	Negative
1280	tienda de autoservicio. Excelentes ofertas y buenos productos, ocasionalmente hay día libre de acceso, puedes conseguir productos de buena calidad, se encuentra una en muy buena ubicación, puedes entrar con tus compras de Walmart y viceversa.	tienda de autoservicio - ofertas	Positive
1280	tienda de autoservicio. Excelentes ofertas y buenos productos, ocasionalmente hay día de libre de acceso, puedes conseguir productos de buena calidad, se encuentra una en muy buena ubicación, puedes entrar con tus compras de Walmart y viceversa.	tienda de autoservicio - ofertas	Positive
1280	tienda de autoservicio. Excelentes ofertas y buenos productos, ocasionalmente hay día libre de acceso, puedes conseguir productos de buena calidad, se encuentra una en muy buena ubicación, puedes entrar con tus compras de Walmart y viceversa.	tienda de autoservicio - ubicación	Positive
1280	tienda de autoservicio. Excelentes ofertas y buenos productos, ocasionalmente hay día de libre de acceso, puedes conseguir productos de buena calidad, se encuentra una en muy buena ubicación, puedes entrar con tus compras de Walmart y viceversa.	tienda de autoservicio - ubicación	Positive
1280	tienda de autoservicio. Excelentes ofertas y buenos productos, ocasionalmente hay día libre de acceso, puedes conseguir productos de buena calidad, se encuentra una en muy buena ubicación, puedes entrar con tus compras de Walmart y viceversa.	tienda de autoservicio - productos	Positive
1280	tienda de autoservicio. Excelentes ofertas y buenos productos, ocasionalmente hay día de libre de acceso, puedes conseguir productos de buena calidad, se encuentra una en muy buena ubicación, puedes entrar con tus compras de Walmart y viceversa.	tienda de autoservicio - productos	Positive
22	cine. Muy buen lugar buenas salas	cine - salas	Positive
22	cine. Muy buen lugar y buenas salas.	cine - salas	Positive
22	cine. Muy buen lugar buenas salas	cine - lugar	Positive
22	cine. Muy buen lugar y buenas salas.	cine - lugar	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado mejorando las presentación de sus locales y la calidad de sus productos, tanto en sabor y precio son recomendables para los amantes del pan.	panadería - presentación	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado, mejorando la presentación de sus locales y la calidad de sus productos, tanto en sabor y precio, son recomendables para los amantes del pan.	panadería - presentación	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado mejorando las presentación de sus locales y la calidad de sus productos, tanto en sabor y precio son recomendables para los amantes del pan.	panadería - panadería	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado, mejorando la presentación de sus locales y la calidad de sus productos, tanto en sabor y precio, son recomendables para los amantes del pan.	panadería - panadería	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado mejorando las presentación de sus locales y la calidad de sus productos, tanto en sabor y precio son recomendables para los amantes del pan.	panadería - calidad	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado, mejorando la presentación de sus locales y la calidad de sus productos, tanto en sabor y precio, son recomendables para los amantes del pan.	panadería - calidad	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado mejorando las presentación de sus locales y la calidad de sus productos, tanto en sabor y precio son recomendables para los amantes del pan.	panadería - precio	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado, mejorando la presentación de sus locales y la calidad de sus productos, tanto en sabor y precio, son recomendables para los amantes del pan.	panadería - precio	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado mejorando las presentación de sus locales y la calidad de sus productos, tanto en sabor y precio son recomendables para los amantes del pan.	panadería - general	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado, mejorando la presentación de sus locales y la calidad de sus productos, tanto en sabor y precio, son recomendables para los amantes del pan.	panadería - general	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado mejorando las presentación de sus locales y la calidad de sus productos, tanto en sabor y precio son recomendables para los amantes del pan.	panadería - sabor	Positive
743	panadería. El renacimiento de estas panaderías es una muy agradable sorpresa, han invertido para competir de buena forma en el mercado, mejorando la presentación de sus locales y la calidad de sus productos, tanto en sabor y precio, son recomendables para los amantes del pan.	panadería - sabor	Positive
526	cine. Está confuso el cine	cine - cine	Negative
526	cine. Está confuso el cine.	cine - cine	Negative
565	cine. El único detalle que no me gusta son los asientos de plástico, son demasiado calientes, pero entiendo que es más práctico porque el común de la gente ensucia	cine - asientos	Negative
565	cine. El único detalle que no me gusta son los asientos de plástico, son demasiado calientes, pero entiendo que es más práctico porque el común de la gente ensucia.	cine - asientos	Negative
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - Precio	Positive
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - Precio	Positive
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - Pan	Positive
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - Pan	Positive
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - Servicio	Positive
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - Servicio	Positive
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - General	Positive
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - General	Positive
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - Tarde	Negative
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - Tarde	Negative
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - Variedad	Positive
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - Variedad	Positive
1008	panadería. Pan muy rico y grande. buen precio para EL tamaño del pan. buen servicio. mucha varidad porque fue a las 6:30 de la mañana y podías escoger sin problema porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay esta muy escogido. LO RECOMIENDO!!!	panadería - Ambulantes	Negative
1008	panadería. Pan muy rico y grande. Buen precio para el tamaño del pan. Buen servicio y mucha varidad, porque fue a las 6:30 de la mañana y podías escoger sin problema, porque si vas más tarde ya TODO ESTÁ ACAPARADO con los vendedores ambulantes y lo poco que hay está muy escogido. ¡LO RECOMIENDO!	panadería - Ambulantes	Negative
551	cine. Las butacas son amplias y cómodas pero sería mejor que fueran reclinables. Tienen buena variedad de películas.	cine - butacas	Positive
551	cine. Las butacas son amplias y cómodas, pero sería mejor que fueran reclinables. Tienen buena variedad de películas.	cine - butacas	Positive
551	cine. Las butacas son amplias y cómodas pero sería mejor que fueran reclinables. Tienen buena variedad de películas.	cine - butacas	Negative
551	cine. Las butacas son amplias y cómodas, pero sería mejor que fueran reclinables. Tienen buena variedad de películas.	cine - butacas	Negative
551	cine. Las butacas son amplias y cómodas pero sería mejor que fueran reclinables. Tienen buena variedad de películas.	cine - variedad películas	Positive
551	cine. Las butacas son amplias y cómodas, pero sería mejor que fueran reclinables. Tienen buena variedad de películas.	cine - variedad películas	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta	panadería - pan	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta.	panadería - pan	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta	panadería - precio	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta.	panadería - precio	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta	panadería - postres	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta.	panadería - postres	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta	panadería - general	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta.	panadería - general	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta	panadería - servicio	Positive
1118	panadería. Servicio gentil y rápido. Pan rico, postres ricos a un buen precio. Me encanta.	panadería - servicio	Positive
386	cine. Es un cine un poco más caro que el regular pero es un poco más cómodo y lo bueno es que esta más vacío entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña pero muy linda.	cine - limpieza	Positive
386	cine. Es un cine un poco más caro que el regular, pero es un poco más cómodo y lo bueno es que está más vacío, entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña, pero muy linda.	cine - limpieza	Positive
386	cine. Es un cine un poco más caro que el regular pero es un poco más cómodo y lo bueno es que esta más vacío entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña pero muy linda.	cine - filas largas	Positive
386	cine. Es un cine un poco más caro que el regular, pero es un poco más cómodo y lo bueno es que está más vacío, entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña, pero muy linda.	cine - filas largas	Positive
386	cine. Es un cine un poco más caro que el regular pero es un poco más cómodo y lo bueno es que esta más vacío entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña pero muy linda.	cine - cine	Positive
386	cine. Es un cine un poco más caro que el regular, pero es un poco más cómodo y lo bueno es que está más vacío, entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña, pero muy linda.	cine - cine	Positive
386	cine. Es un cine un poco más caro que el regular pero es un poco más cómodo y lo bueno es que esta más vacío entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña pero muy linda.	cine - cine	Negative
386	cine. Es un cine un poco más caro que el regular, pero es un poco más cómodo y lo bueno es que está más vacío, entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña, pero muy linda.	cine - cine	Negative
386	cine. Es un cine un poco más caro que el regular pero es un poco más cómodo y lo bueno es que esta más vacío entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña pero muy linda.	cine - plaza	Negative
386	cine. Es un cine un poco más caro que el regular, pero es un poco más cómodo y lo bueno es que está más vacío, entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña, pero muy linda.	cine - plaza	Negative
386	cine. Es un cine un poco más caro que el regular pero es un poco más cómodo y lo bueno es que esta más vacío entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña pero muy linda.	cine - personal	Positive
386	cine. Es un cine un poco más caro que el regular, pero es un poco más cómodo y lo bueno es que está más vacío, entonces no hay largas filas para comprar boletos o palomitas. Su limpieza es buena y su personal es amable. Se encuentra dentro de una plaza pequeña, pero muy linda.	cine - personal	Positive
1154	tienda de autoservicio. Es muy agradable visitarlos me encanta esa tienda en especial por su trato y tranquilidad no cambien	tienda de autoservicio - tranquilidad	Positive
1154	tienda de autoservicio. Es muy agradable visitarlos, me encanta esa tienda, en especial por su trato y tranquilidad, no cambien.	tienda de autoservicio - tranquilidad	Positive
1154	tienda de autoservicio. Es muy agradable visitarlos me encanta esa tienda en especial por su trato y tranquilidad no cambien	tienda de autoservicio - tienda	Positive
1154	tienda de autoservicio. Es muy agradable visitarlos, me encanta esa tienda, en especial por su trato y tranquilidad, no cambien.	tienda de autoservicio - tienda	Positive
975	panadería. Muy buena atención buen servicio y acogedor lugar para tomar un café	panadería - lugar	Positive
975	panadería. Muy buena atención, buen servicio y acogedor lugar para tomar un café.	panadería - lugar	Positive
975	panadería. Muy buena atención buen servicio y acogedor lugar para tomar un café	panadería - atención	Positive
975	panadería. Muy buena atención, buen servicio y acogedor lugar para tomar un café.	panadería - atención	Positive
1400	tienda de autoservicio. Abierto 24 hrs, 365 días, frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce delicioso!! Mi lugar predilecto para las compras del super.	tienda de autoservicio - frutas	Positive
1400	tienda de autoservicio. Abierto las 24 hrs, 365 días. Frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce es ¡delicioso! Mi lugar predilecto para las compras del súper.	tienda de autoservicio - frutas	Positive
1400	tienda de autoservicio. Abierto 24 hrs, 365 días, frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce delicioso!! Mi lugar predilecto para las compras del super.	tienda de autoservicio - pan dulce	Positive
1400	tienda de autoservicio. Abierto las 24 hrs, 365 días. Frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce es ¡delicioso! Mi lugar predilecto para las compras del súper.	tienda de autoservicio - pan dulce	Positive
1400	tienda de autoservicio. Abierto 24 hrs, 365 días, frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce delicioso!! Mi lugar predilecto para las compras del super.	tienda de autoservicio - horario	Positive
1400	tienda de autoservicio. Abierto las 24 hrs, 365 días. Frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce es ¡delicioso! Mi lugar predilecto para las compras del súper.	tienda de autoservicio - horario	Positive
1400	tienda de autoservicio. Abierto 24 hrs, 365 días, frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce delicioso!! Mi lugar predilecto para las compras del super.	tienda de autoservicio - personal	Positive
1400	tienda de autoservicio. Abierto las 24 hrs, 365 días. Frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce es ¡delicioso! Mi lugar predilecto para las compras del súper.	tienda de autoservicio - personal	Positive
1400	tienda de autoservicio. Abierto 24 hrs, 365 días, frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce delicioso!! Mi lugar predilecto para las compras del super.	tienda de autoservicio - tienda	Positive
1400	tienda de autoservicio. Abierto las 24 hrs, 365 días. Frutas y verduras muy frescas y todo súper limpio. Personal muy amable y siempre atento, el pan dulce es ¡delicioso! Mi lugar predilecto para las compras del súper.	tienda de autoservicio - tienda	Positive
728	panadería. Es una panadería muy grande con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - ateción	Positive
728	panadería. Es una panadería muy grande, con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - ateción	Positive
728	panadería. Es una panadería muy grande con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - pasteles	Positive
728	panadería. Es una panadería muy grande, con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - pasteles	Positive
728	panadería. Es una panadería muy grande con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - pan	Positive
728	panadería. Es una panadería muy grande, con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - pan	Positive
728	panadería. Es una panadería muy grande con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - panadería	Positive
728	panadería. Es una panadería muy grande, con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - panadería	Positive
728	panadería. Es una panadería muy grande con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - precio	Positive
728	panadería. Es una panadería muy grande, con gran variedad de pan, pasteles y bocadillos a un precio accesible. Gracias por su valiosa atención.	panadería - precio	Positive
5	cine. Tiene muchas salas.	cine - salas	Positive
5	cine. Tiene muchas salas.	cine - salas	Positive
870	panadería. Le faltó mercancía	panadería - mercancía	Negative
870	panadería. Le faltó mercancía.	panadería - mercancía	Negative
3155	parque temático. NO ME GUSTÓ NUNCA LES HA GUSTADO LA COMIDA EN XOXIMILCO, LES GUSTARÍA COMER UN SOLO PLATILLO QUE UN POCO DE CADA UNO Y EL PLATILLO QUE MÁS LES GUSTA SON LOS CAMARONES EN TAMARINDO	parque temático - comida	Negative
3155	parque temático. No les gustó, nunca les ha gustado la comida de xoximilco, les gustaría comer un solo platillo que solo un poco de cada uno; el platillo que más les gusta son los camarones en tamarindo.	parque temático - comida	Negative
3155	parque temático. NO ME GUSTÓ NUNCA LES HA GUSTADO LA COMIDA EN XOXIMILCO, LES GUSTARÍA COMER UN SOLO PLATILLO QUE UN POCO DE CADA UNO Y EL PLATILLO QUE MÁS LES GUSTA SON LOS CAMARONES EN TAMARINDO	parque temático - camarones en tamarindo	Positive
3155	parque temático. No les gustó, nunca les ha gustado la comida de xoximilco, les gustaría comer un solo platillo que solo un poco de cada uno; el platillo que más les gusta son los camarones en tamarindo.	parque temático - camarones en tamarindo	Positive
964	panadería. Aquí si me encanta asistir, sobre todo a desayunar, pues puedo saborear delicias PARA DIABÉTICOS, la atención siempre es de excelencia, te ayudan a elegir lo que puedes consumir como diabético respetan los espacios para personas con capacidades diferentes. Y siempre hay lugar lo recomiendo ampliamente.	panadería - personas capacidades diferentes	Positive
964	panadería. Aquí sí me encanta asistir, sobre todo a desayunar, pues puedo saborear delicias PARA DIABÉTICOS. La atención siempre es de excelencia, te ayudan a elegir lo que puedes consumir como diabético, respetan los espacios para personas con capacidades diferentes. Y siempre hay lugar, lo recomiendo ampliamente.	panadería - personas capacidades diferentes	Positive
964	panadería. Aquí si me encanta asistir, sobre todo a desayunar, pues puedo saborear delicias PARA DIABÉTICOS, la atención siempre es de excelencia, te ayudan a elegir lo que puedes consumir como diabético respetan los espacios para personas con capacidades diferentes. Y siempre hay lugar lo recomiendo ampliamente.	panadería - panadería	Positive
964	panadería. Aquí sí me encanta asistir, sobre todo a desayunar, pues puedo saborear delicias PARA DIABÉTICOS. La atención siempre es de excelencia, te ayudan a elegir lo que puedes consumir como diabético, respetan los espacios para personas con capacidades diferentes. Y siempre hay lugar, lo recomiendo ampliamente.	panadería - panadería	Positive
964	panadería. Aquí si me encanta asistir, sobre todo a desayunar, pues puedo saborear delicias PARA DIABÉTICOS, la atención siempre es de excelencia, te ayudan a elegir lo que puedes consumir como diabético respetan los espacios para personas con capacidades diferentes. Y siempre hay lugar lo recomiendo ampliamente.	panadería - comida	Positive
964	panadería. Aquí sí me encanta asistir, sobre todo a desayunar, pues puedo saborear delicias PARA DIABÉTICOS. La atención siempre es de excelencia, te ayudan a elegir lo que puedes consumir como diabético, respetan los espacios para personas con capacidades diferentes. Y siempre hay lugar, lo recomiendo ampliamente.	panadería - comida	Positive
